,minimum,maximum
FACOAL_183_9Z12Z15Z_c,0.0,27.885453189955605
MPMT_h,-0.002629514123564846,-0.0026295141236341016
NOR_h,-0.00418476823076058,-0.004184768230881462
CYEUOLI_c,0.0,0.0
OBFOLOR_c,0.0,0.0
PPDH_c,0.018785234261982503,0.04229712800763787
PDS1_h,0.004184768230576997,0.004184768230741073
PSY_h,0.004184768230576997,0.004184768230741073
PPBNGD_h,-0.002629514123590817,-0.0026295141236427574
PPBNGS_h,0.010518056494268853,0.010518056494199011
CPPPGO_h,0.0,0.0026295141236167873
CPPPGO_c,0.0,0.002629514123619777
PPPGO_h,0.002629514123357082,0.0026295141236095565
PPRGL_c,0.018752448039602253,0.018752448056632846
IMGPS_c,0.007439021382946993,0.007439021344486373
PRICI_c,0.0074390213828737835,0.0074390213397674525
PSP_c,0.0,1700.4022252712002
PSPPS_c,0.0,0.0
FBA3_h,-3.878183569756271e-12,58.1808665591669
SBP_c,0.0,58.18086655936953
OGDH_E1_m,0.0,10.140164796346614
EPSPS_h,-0.046971178061668714,-0.03577920059789817
SQLS_c,0.0,0.0
DAPAT_h,0.02296867560326951,0.03416065306642155
DHPR_h,0.02296867560003961,0.03416065306651742
GLUTL_h,0.021036112988966515,0.021036112988553075
GLUTL_c,0.058551237750933245,0.05855123775086892
GLUTRR_h,0.021036112988966515,0.021036112988553075
TMTG_h,0.0,0.0003704023099406405
PDS2_h,0.00418476823081888,0.00418476823075808
ZDS_h,-0.0041847682307421365,-0.00418476823057623
METTF_c,0.0,0.0
HEMEASM_c,0.0,0.0
MERGTOLR_c,0.0,0.0
PPM_h,-57.47970189072062,25.821366505196195
PPM_x,-10000.000000000002,10000.000000000004
PPM_c,-10000.0,10000.0
SSAL2_c,0.0,0.0
ARGTL_c,0.018374066732142407,0.018374066730585958
CYSTL_m,0.0,0.0
CYSTL_c,0.002027385326304297,0.0020273853261364473
GLYTL_m,0.0,0.0
GLYTL_c,0.06323383867054551,0.06323383866531031
HISTL_m,0.0,0.0
HISTL_c,0.007268257318453504,0.0072682573178517555
ILETL_h,0.0,0.0
ILETL_c,0.019978405419297265,0.019978405417643227
LEUTL_c,0.03405410014652944,0.034054100143710055
LYSTL_c,0.022962698859571064,0.022962698857669956
METTL_c,0.006881895750092638,0.006881895749522877
PHETL_c,0.018782245894244133,0.018782245892689127
PROTL_c,0.03269904114572378,0.032699041143016576
THRTL_h,0.0,0.0
THRTL_c,0.028033312674095114,0.028033312671752915
TRPTL_c,0.004644343837803148,0.00464434383741511
TYRTL_c,0.011947379417651158,0.01194737941665295
VALTL_m,0.0,0.0
VALTL_c,0.024985499346593335,0.024985499344540966
NADK_h,0.0,-8.79263520035593e-14
FUM_c,0.0541685569843225,55.82507493719921
GLYTA_c,0.0,9.492958536924657
BCTAV_h,-7.212345259210606,-0.025012200340682227
BCTAV_m,1.6170545354083984e-05,7.187349229501067
BCTAV_c,0.0,0.0
PGAM_h,0.0,0.0
PGAM_m,-1689.702253243881,17.773540053084975
PGAM_c,-27.88545318965028,0.0
PDX5PO_c,0.0,9.492958536895172
PYDXNO_c,0.0,9.492958536906986
PYAM5PO_c,0.0,9.492958536910786
PYAMOX_c,0.0,9.492958536914124
PMANM_c,-0.782898533060112,0.0
POAT_c,-0.04229712800757052,-0.018785234263526875
FA160ACPH_m,0.0,0.01119197746650705
GCS_m,0.03172657832959057,6.174517946695166
HGDH_c,0.0,0.0
THFAT_m,0.0,5048.680723720609
3HAD40_h,-0.07535761117783274,-0.06416563371277037
3HAD181_h,0.0,0.024437053412008605
3HAD120_h,-0.07535761117841272,-0.06416563371440709
3HAD100_h,-0.07535761117841272,-0.06416563371008902
3HAD60_h,-0.07535761117841268,-0.06416563371008897
3HAD140_h,-0.07535761117841273,-0.06416563371008903
3HAD80_h,-0.0753576111784127,-0.06416563371008897
3HAD160_h,-0.05437805880601612,-0.043186081338315106
ACOATA_m,0.0,0.011191977466548035
ACCOAC_h,0.4433182124901574,0.5328540321865644
ACCOAC_c,0.007952298865827725,55.77885868460828
3HAD180_h,0.0018932528967998037,0.026330306308607915
CAT_x,0.0,9.492958536906702
UMPK_c,0.018484285589463353,55.78939066148391
RPI_c,-19.704468261018196,57.68056103223837
MTHFD_h,0.0,0.04477929434972092
CBMK_m,0.0,27.922324349667534
DXPS_h,0.0335759324004989,0.044767909865979345
DHAD_4_h,0.05906943116986052,7.248500985874248
DHAD_5_h,0.019982247612830743,6.602955292029407
DHFS_c,2.9706220391946714e-05,2.9706220873363012e-05
ACOAT_h,-27.9202127795723,-0.01838687403473621
3OAR140_m,0.0,0.011191977466492467
ANPRT_c,0.004644343837369215,0.00464434383743783
HOXG_h,0.0,0.0
HOXG_c,0.0,0.0
CHLPAS_h,0.002452038695050387,0.0024520386951070844
TRPS1_c,0.0,0.004644343837444849
SERTL_m,0.0,0.0
SERTL_c,0.03551417866100963,0.03551417866163381
ASNTL_m,0.0,0.0
GACT_h,-27.920212780153157,-0.018386874010461695
NPDPS_m,0.0,-1.0261199509569367e-13
NPDPS_c,0.0,-1.2293708433412215e-14
DHPS_m,2.9706220386102163e-05,2.970622130986905e-05
IMPHL_1_h,0.03405723081787639,0.04524920829673773
IMPHL_2_h,0.0340572308178764,0.045249208281111265
ASL_c,0.0183868740353131,27.90384006285345
MPBQMT_h,0.0,0.00037040230994017247
TRPS2_c,0.0,0.0046443438374304735
ACN_a_m,-10.272711878827394,-0.1325470818417424
ACN_b_m,0.13254708183397454,10.272711878218477
GLK_c,0.0,2.3301576567376983
PFK_c,0.0,55.77090637963603
PGL_c,0.0,55.770906380149135
EDD_c,0.0,55.77090638046573
EDA_m,0.0,55.77090638046573
RUBISC_h,0.7201559029616853,25.828954312378062
IDH_m,0.0,10.272711878091664
IDH_c,0.0,0.0
ARG_m,-3.070971580338117e-18,27.88545319010013
ARG_c,0.0,27.885453190256104
GLUDH_m,-55.77089021242064,18.985933243842187
GLUDH_c,-10000.0,55.02703154956928
GLUDH2_c,0.0,10000.0
P5CDH_c,0.0,55.770906380006465
ORNC_c,0.0,0.03274543204982926
AGAS_c,-2.969865451532167e-18,0.0
AGPR_h,0.018386874037607144,27.920212779819984
UREASE_m,0.0,27.885453189582492
G5K_c,0.0,55.80365181214494
PRO4H_c,0.0,0.0
SERA_m,0.0,1691.297226323695
SERA_c,0.0,27.885453190041417
PSAT_m,0.0,1691.2972263235663
HSDH_h,-57.12826637327757,19.562011609075864
HSDH_m,0.022352153073758617,6.6253074450846965
HSDH_c,-18.77095702611315,57.176301140426624
HSK_c,0.028052523631336347,10.923726269859994
THRS_c,0.028052523625831105,10.923726269735829
DAPDC_h,0.022968675599338666,0.03416065306631174
PAPSR_h,0.0,9.54576999714376
HSAT_m,0.02235215307253203,6.625307445068814
ASNAL_c,0.0,55.77248010339432
ASNA_c,0.0,27.88545318971529
PRADP_c,0.007439021382981307,0.007439021365029471
PRAMPCH_c,0.007439021382981307,0.007439021362646931
IGPDH_c,0.007439021382981306,0.0074390213626469295
IAPTA_c,0.007439021382981305,0.0074390213626469295
HPP_c,0.007439021382981305,0.0074390213626469295
ALPL_h,0.059069431158274795,7.248500985856102
ALPL_c,0.0,0.0
POXAAT_h,0.019982247608908058,6.602955292005596
BCTAI_h,0.01998224760871326,6.6029552919712025
BCTAI_m,-6.582973044432343,8.288883954035963e-13
BCTAI_c,0.0,0.0
BCTAL_h,0.0,0.0
BCTAL_m,-0.03405723081429576,-0.034057230817563
BCTAL_c,0.0,0.0
PPHTA_h,0.0,0.0235118937438648
PHEH_c,0.0,0.02351189374395104
HTHBDH_m,0.0,0.023511893743862065
THBPOX_m,0.0,0.02351189374386206
CHRL_h,0.0,0.0046443438374093125
CHRL_c,0.0,0.0046443438374080695
PRAI_c,0.004644343837127151,0.0046443438374093125
IGPS_m,0.0,0.0046443438374093125
GTPCH_c,2.9706220384990788e-05,2.9706219450084135e-05
SR_c,0.0,3.1547665249897343e-18
FACOAL_140_c,0.0008141069652793475,27.88626729681224
FACOAL_161_9Z_c,0.0011738068429367396,27.88662699684152
FACOAL_162_9Z12Z_c,0.0002217277708960344,27.88567491768853
FACOAL_163_6Z9Z12Z_c,0.00017171085846487877,27.88562490093416
ETHAK_c,-5.088899050237038e-18,18.62553250368244
PETHMT_c,0.03445242074106525,0.03445242075255452
PETHDMT_c,0.03445242074106525,0.034452420742001326
PETHTMT_c,0.03445242074106525,0.034452420742001326
PCHOLCT_c,0.034452420741065255,18.624754547426097
MI3PP_c,0.0,0.0
G1PUT_h,0.0,0.7828985330449469
G1PUT_c,0.0,0.7828985330484368
UGP_PGM_h,0.0,0.7828985330464344
UGP_PGM_c,0.0,0.7828985330435113
FCYTOB5OXR_c,-0.09951482909874772,-0.014036820706627599
COA181_9Z_9DS_c,0.0,0.015365698417423405
FACOAL205_c,0.004535454925334304,27.889988645027145
FACOAL226_c,0.0007908652004938516,27.886244055183724
G3PAT140_c,0.0005687458285290185,11.165174833774655
G3PAT160_c,0.001200943747476874,11.165807030308166
