,minimum,maximum
PDH_E3_m,-1.1830950389016112e-13,21.201403878726264
PYDXK_h,0.0,67.24657976056703
RPDPK_m,0.0,34.278616886836474
GMPS_c,0.0,0.43314490400959343
GMPS_GLU_c,0.0,0.4331449039967509
IMPD_c,0.00020500482308927388,1.0753367705980996
PDH_E1a_h,0.0,12.289623607946416
TAL_m,0.0,8.784221415694464
ADH_c,0.0,4.466336593806156
THRA_m,-10000.0,10000.0
THRA_c,-10000.0,9999.999999999996
SUAT_m,0.0,12.17807450607705
SUAT_c,0.0,12.17807450606562
DCDT_c,3.716807531060487e-05,3.716807531058969e-05
MDUMT_c,2.051178480540098e-05,2.0511784805392593e-05
ATDTM_c,2.0511784805400975e-05,67.24660027227957
DTMPK_c,0.0,34.276127464371676
CYSS_h,0.0,0.9992687933113017
CYSS_c,0.0,0.9992687933113014
SAHH_c,0.002754589747265102,22.85350623291536
GAPDH_m,-22.357452038542977,66.03900344131503
PGK_h,0.0,58.202679574577225
PGK_c,0.0,0.0
ENO_m,-22.35745203854483,1694.4607618410744
ENO_c,0.0,34.27612746478242
DMOR_4_h,0.001331748591878314,9.43733738239946
MG3_c,0.0,0.0
MG2_c,0.0,0.0
DHFOR1_c,-10000.0,9999.999999330255
THFOR1_c,0.0,2.051178390506801e-05
THFOR2_c,0.0,2.051178603234428e-05
DHFOR2_c,-10000.0,9999.999999330259
GGPS_h,0.0002523284876111983,0.00025232848713320965
GGPS_c,0.0,0.0
LDH_m,-2.977557729128044,0.0
MI3PS_c,0.0,0.0
DVPCHLDR_h,1.997322625843028e-06,5.7279708479680804e-05
PYDXNK_h,0.0,67.246579760413
SDH_m,-16.70601053937613,-0.00041673706362468655
PYDXS_c,1.3822075961699897e-07,1.3822076046589947e-07
UGDH_c,0.00013972371547798997,0.04251483371376914
MTMOHT_m,3.645726829117562e-07,3.6457268443830433e-07
PGLYCP_h,0.0,8.716757163804392
IPPS_h,0.0007678365658324606,1.4897990296480366
MTHFO1_c,0.0,5.362862442135241
MTHFO2_c,0.0,5.362862442194729
PGDH_c,0.0,24.707717736186215
OCT_m,0.00041454087360093,34.276542005421085
UPP3DC_h,0.0,5.928365424297224e-05
UPP3DC_c,0.0,5.9283654206358114e-05
DVCHLDR_h,-5.528238579499939e-05,0.0
FBP_h,0.0,67.24657976046228
FBP_c,0.0,67.24657976056746
FBA_h,-67.24657976083333,0.0
FBA_c,-67.20805887147881,68.59077581859353
OAT_m,-22.3556943019058,34.27612746460946
FPPS_h,0.0002523284875759924,0.0002523284877473337
FPPS_c,0.0,0.0
GPPS_h,0.0002523284875759924,0.0002523284876086271
GPPS_c,3.073427108353054e-14,-1.3486725698614185e-14
IDS1_h,0.0007569854627279773,0.0007569854628258812
IDS2_h,0.0,0.00025232848748724584
FACOAL_183_6Z9Z12Z_c,5.8835015949187665e-05,34.276345836307854
MCOATA_m,0.0,0.0017662994140581485
MMSAD_m,0.0,9.272593824766746
NITR_c,0.0,0.057668231611893585
GGDR_h,6.363328306036542e-05,6.363328309499615e-05
CHRM_c,0.0007012805033608968,0.0009536089908965647
FCLT_h,0.0,0.0
PYAMK_h,0.0,67.24657976092287
PRK_h,2.1221074711186948e-12,29.10133978728086
TALA_h,-67.24657976039133,0.0
TALA_c,-67.24647723622164,9.700549120307864
SELCYSLY2_c,0.0,23.61882905776789
SELTOR_c,0.0,0.0
SPMS_c,0.0,3.645727351903788e-07
SCS_m,-16.705593802364277,67.24657976053047
RPE_h,-67.24738641999443,9.531996119803846e-14
TKL1_c,-9.700549120309487,1.3515529566938276
TKL2_c,-67.24647723611206,9.701298160967715
P5CR_m,0.0,22.35569430189105
P5CR_c,0.0,1.7872728989342441
DAPEP_h,0.0005178397823507807,0.0007701682698542843
DAHPS_h,0.0,0.43399732474273806
DAHPS_c,0.0,0.43399732093016213
BCKDHI_m,0.0,8.783770906340152
BCKDHV_m,0.0,9.272593824723266
DHQS_h,0.0,0.4339973247248465
DHQS_c,0.0,0.4339973247338316
SERPT_c,0.0,1.787328923169022
KARI_1_h,-8.784221415666817,-0.00045050933423443324
KARI_2_h,0.0004505093330930873,8.784221415723396
BCKDHL_m,0.0,0.00025232848748144547
3OAS181_h,-4.6638379740390583e-20,0.0005509450626042002
3OAS120_h,0.0014466449165184455,0.0016989734039811648
3OAS120_m,0.0,0.00025232848746330774
3OAS100_h,0.0014466449165184466,0.0016989734039569691
3OAS100_m,0.0,0.0002523284894464061
3OAS60_h,0.0014466449165184466,0.001698973403943698
3OAS60_m,0.0,0.00025232848742679366
3OAS140_h,0.0014466449165184466,0.00169897340393834
3OAS140_m,0.0,0.00025232848740998326
3OAS80_h,0.0014466449165184466,0.0016989734041261751
3OAS80_m,0.0,0.0002523284874099833
3OAS180_h,4.268429251274401e-05,0.0005936293553325785
3OAS160_h,0.0009736508691661618,0.0012259793565979552
3OAS160_m,0.0,0.00025232848743219163
CHRS_h,0.0008066591985175502,0.4339973247365883
ADCS_m,6.69740953605337e-07,0.4329390067913481
CMS_h,0.0007569854629730155,0.0010093139502841708
HGNTOR_c,0.0,0.0002523284875359251
ASPK_h,0.0,16.108287083692026
PRAIC_c,-1.0755529866076186,-0.000422782912726815
PRAIS_c,0.0004227829139326354,1.0755529865948268
MTRI_c,3.645726844875284e-07,3.6457268141833986e-07
MTRK_c,3.645726844896246e-07,3.6457268141833986e-07
MTAN_c,3.645726844896246e-07,3.6457268141826537e-07
AGK_h,0.0004145408736009299,34.36317680509409
3OAS40_h,0.0,0.0016989733650309864
3OAS40_m,0.0,0.00025232848779310936
PDH_E1b_h,0.0,12.289623607924756
PDH_E1b_m,0.0,12.289623607955509
PDH_E2_m,-12.289623608128695,0.0
ARGSS_c,0.00041454087360093007,34.27654200538478
ASPCT_h,0.0,0.49946784660234755
ASPCT_c,0.0,0.4994678465939186
DHR_c,-0.49946784663025817,-0.00041673706375504706
ATDAM_c,0.0,0.0
ADSS_m,0.0,67.24696369280653
TMTD_h,-1.5844785306121458e-21,8.350897322163805e-06
DXR_h,0.0007569854628534682,0.0010093139504375377
PRFGCL_c,0.0004227829113034596,1.0755529865620974
PRFGS_c,0.0004227829113034596,1.0755529865888989
LYCBC1_h,-9.43476022279513e-05,-9.434760223890689e-05
G1SAT_h,-0.0004742692337671498,-0.00047426923387471656
G5DH_c,0.0,67.41984935987543
GTHS_c,0.0,0.0
HDH_c,0.00016771629679479064,4.973803996678984
FACOAL_183_9Z12Z15Z_c,0.0,34.27612746480085
MPMT_h,-5.928365421046163e-05,-5.928365424299648e-05
NOR_h,-9.434760223897178e-05,-9.434760225781348e-05
CYEUOLI_c,0.0,0.0
OBFOLOR_c,0.0,0.0
PPDH_c,0.00042352209557134995,0.000953608990990404
PDS1_h,9.434760225791522e-05,9.434760223897177e-05
PSY_h,9.434760225791522e-05,9.434760223897176e-05
PPBNGD_h,-5.928365421046163e-05,-5.928365422494011e-05
PPBNGS_h,0.0002371346170220848,0.00023713461697188893
CPPPGO_h,0.0,5.9283654224915895e-05
CPPPGO_c,0.0,5.9283654224915895e-05
PPPGO_h,5.9283654220893735e-05,5.9283654224915895e-05
PPRGL_c,0.0004227829160181351,1.0755529865936149
IMGPS_c,0.00016771629679479072,4.97380399667484
PRICI_c,0.00016771629679479072,4.973803996692875
PSP_c,0.0,1708.4338812804338
PSPPS_c,0.0,0.0
FBA3_h,0.0,67.24657976050872
SBP_c,0.0,67.24657976060072
OGDH_E1_m,0.0,13.838215425316282
EPSPS_h,-0.4339973247387306,-0.0008066591986144474
SQLS_c,0.0,0.0
DAPAT_h,0.0005178397823507805,0.000770168270549872
DHPR_h,0.0005178397823507808,0.0007701682698566985
GLUTL_h,0.00047426923394397187,0.00047426923383640487
GLUTL_c,0.0013200656729750579,0.0013200656729745184
GLUTRR_h,0.0004742692339439718,0.0004742692338364048
TMTG_h,-1.1718530517212556e-21,8.350897322163808e-06
PDS2_h,9.43476022578135e-05,9.434760223886838e-05
ZDS_h,-9.434760214559728e-05,-9.434760223890695e-05
METTF_c,0.0,0.0
HEMEASM_c,0.0,0.0
MERGTOLR_c,0.0,0.0
PPM_h,-67.24738641941205,29.10116871645374
PPM_x,-9999.999999999985,9999.999999999996
PPM_c,-10000.0,10000.0
SSAL2_c,0.0,0.0
ARGTL_c,0.00041425212678363686,0.00041425212678346756
CYSTL_m,0.0,0.0
CYSTL_c,4.570837232033755e-05,4.570837232031886e-05
GLYTL_m,0.0,0.0
GLYTL_c,0.001425637151308668,0.001425637151308085
HISTL_m,0.0,0.0
HISTL_c,0.00016386633923088132,0.00016386633923081432
ILETL_h,0.0,0.0
ILETL_c,0.00045042271018924527,0.000450422710189061
LEUTL_c,0.0007677659832771229,0.0007677659832768088
LYSTL_c,0.0005177050338360438,0.0005177050338358321
METTL_c,0.0001551556327915187,0.0001551556327914553
PHETL_c,0.0004234547213139818,0.0004234547213138085
PROTL_c,0.0007372155296848814,0.0007372155296845801
THRTL_h,0.0,0.0
THRTL_c,0.000632024448660557,0.0006320244486602985
TRPTL_c,0.00010470895422181279,0.00010470895422176999
TYRTL_c,0.0002693593859978305,0.00026935938599772043
VALTL_m,0.0,0.0
VALTL_c,0.0005633100387608434,0.000563310038760613
NADK_h,0.0,-9.586116825263894e-13
FUM_c,0.001221256051374982,67.24780101622996
GLYTA_c,0.0,11.17784715095697
BCTAV_h,-9.43652223418205,-0.0005639120282582047
BCTAV_m,3.6457268477216877e-07,9.272594189271754
BCTAV_c,0.0,0.0
PGAM_h,0.0,0.0
PGAM_m,-1694.4607618410807,22.357452038632257
PGAM_c,-34.27612746477489,0.0
PDX5PO_c,0.0,11.177847150956966
PYDXNO_c,0.0,11.177847150957113
PYAM5PO_c,0.0,11.177847150953696
PYAMOX_c,0.0,11.177847150952891
PMANM_c,-1.5134922050492594,0.0
POAT_c,-0.000953608990936125,-0.0004235220955713501
FA160ACPH_m,0.0,0.0002523284876297941
GCS_m,0.0,9.948683496641825
HGDH_c,0.0,0.0
THFAT_m,0.0,5060.89949356061
3HAD40_h,-0.0016989734041536737,-0.0014466449165184462
3HAD181_h,1.2746667182511079e-17,0.0005509450627987008
3HAD120_h,-0.0016989734040725193,-0.0014466449163511065
3HAD100_h,-0.0016989734040725195,-0.0014466449165184466
3HAD60_h,-0.001698973404072519,-0.0014466449165184462
3HAD140_h,-0.0016989734040725193,-0.0014466449165184464
3HAD80_h,-0.001698973404072519,-0.0014466449165184466
3HAD160_h,-0.001225979356720428,-0.0009736508691661624
ACOATA_m,0.0,0.0002523284876758477
ACCOAC_h,0.009994821236833769,0.012013449135018521
ACCOAC_c,0.0001792883832355596,67.2467590488493
3HAD180_h,4.268429251274402e-05,0.0005936293553556437
CAT_x,0.0,11.177847150955628
UMPK_c,0.0004167370636258111,67.24699649758546
RPI_c,-22.494377495401114,67.2463766341807
MTHFD_h,0.0,5.865356136083672
CBMK_m,0.0,34.2769587426384
DXPS_h,0.0007569854627783891,0.0010093139504192758
DHAD_4_h,0.0013317485913275273,9.437337382368927
DHAD_5_h,0.00045050933423443346,8.78422141569217
DHFS_c,6.697409536055392e-07,0.43293900679207564
ACOAT_h,-34.36317680499683,-0.00041454087360093
3OAR140_m,0.0,0.0002523284881767899
ANPRT_c,0.00010470895422181275,0.00010470895422176997
HOXG_h,0.0,0.0
HOXG_c,0.0,0.0
CHLPAS_h,5.528238577285496e-05,5.528238579468291e-05
TRPS1_c,0.0,0.00010470895422176999
SERTL_m,0.0,0.0
SERTL_c,0.0008006841521336127,0.0008006841521332851
ASNTL_m,0.0,0.0
GACT_h,-34.36317680516739,-0.00041454087360093007
NPDPS_m,0.0,-4.607531791267781e-20
NPDPS_c,0.0,-4.620147536551633e-20
DHPS_m,6.697409536054645e-07,0.4329390067947378
